video_file,video_length_seconds,frame_count,total_video_time,avg_time_per_frame,total_inference_time,avg_inference_per_frame,total_detect_rim_time,avg_detect_rim_per_frame,total_data_collect_time,avg_data_collect_per_frame,total_draw_trajectory_time,avg_draw_trajectory_per_frame,total_display_time,avg_display_per_frame,sum_measured_time,residual_time,avg_residual_per_frame
video2.mp4,3.05,180,17.77547230012715,0.09875262388959527,14.570549401687458,0.08094749667604144,0.044053198071196675,0.000244739989284426,1.9570504010189325,0.010872502227882958,0.02590629947371781,0.00014392388596509893,0.0,0.0,16.597559300251305,1.1779129998758435,0.006543961110421353
video2.mp4,3.05,180,17.73139680013992,0.09850776000077732,13.840943301096559,0.07689412945053643,0.04370150063186884,0.00024278611462149355,1.949187899241224,0.010828821662451244,0.025488500716164708,0.0001416027817564706,0.7166358001995832,0.003981310001108795,16.5759570018854,1.1554397982545197,0.0064191099903028875
missed1.mp4,4.1,123,9.899589599808678,0.08048446829112746,9.323068000609055,0.0757973008179598,0.020781199913471937,0.0001689528448249751,0.21604279964230955,0.0017564455255472322,0.007528600050136447,6.12081304889142e-05,0.0,0.0,9.567420600214973,0.33216899959370494,0.002700560972306544
missed10.mp4,3.1666666666666665,95,7.7435135000851005,0.08151066842194843,7.250378899043426,0.07631977788466764,0.016796701354905963,0.00017680738268322066,0.21404559933580458,0.0022531115719558376,0.005597999086603522,5.892630617477392e-05,0.0,0.0,7.48681919882074,0.25669430126436055,0.002702045276466953
missed11.mp4,3.7333333333333334,112,9.027844799915329,0.08060575714210115,8.453175199916586,0.07547477857068381,0.019504598574712873,0.00017414820155993636,0.24885470001026988,0.0022219169643774095,0.008570399833843112,7.652142708788492e-05,0.0,0.0,8.730104898335412,0.2977399015799165,0.0026583919783921112
missed12.mp4,3.3333333333333335,100,8.10516080004163,0.0810516080004163,7.5915959984995425,0.07591595998499542,0.017237801104784012,0.00017237801104784013,0.22116589988581836,0.0022116589988581837,0.004233099054545164,4.233099054545164e-05,0.0,0.0,7.83423279854469,0.27092800149694085,0.0027092800149694086
missed13.mp4,3.6333333333333333,109,8.665101800113916,0.07949634679003593,8.140180599875748,0.07468055596216283,0.01806430099532008,0.00016572753206715673,0.21182080009020865,0.0019433100925707217,0.003484498243778944,3.19678737961371e-05,0.0,0.0,8.373550199205056,0.29155160090886056,0.002674785329439088
missed14.mp4,3.5,105,8.379830199992284,0.07980790666659318,7.976357799489051,0.0759653123760862,0.013428099686279893,0.00012788666367885614,0.09584419918246567,0.0009128018969758636,0.004945100052282214,4.709619097411633e-05,0.0,0.0,8.090575198410079,0.2892550015822053,0.0027548095388781457
missed15.mp4,3.6333333333333333,109,8.688466799911112,0.07971070458634047,8.163005799986422,0.07488996146776535,0.01858860021457076,0.00017053761664743817,0.20972999883815646,0.0019241284297078574,0.005040599266067147,4.6244029963918784e-05,0.0,0.0,8.396364998305216,0.29210180160589516,0.0026798330422559188
missed16.mp4,3.433333333333333,103,8.385626400122419,0.08141384854487785,7.796558601316065,0.07569474370209771,0.018791899317875504,0.00018244562444539325,0.2784677993040532,0.0027035708670296427,0.01105119800195098,0.00010729318448496096,0.0,0.0,8.104869497939944,0.28075690218247473,0.0027257951668201432
missed17.mp4,2.533333333333333,76,6.23561940016225,0.0820476236863454,5.781317599816248,0.07606996841863484,0.013626599917188287,0.00017929736733142483,0.2168934007640928,0.002853860536369642,0.00534879881888628,7.037893182745105e-05,0.0,0.0,6.017186399316415,0.2184330008458346,0.0028741184321820342
missed18.mp4,3.2,96,7.838538599899039,0.08165144374894832,7.271788500249386,0.07574779687759776,0.017516700085252523,0.00018246562588804713,0.2801856000442058,0.002918600000460477,0.008941799867898226,9.314374862393986e-05,0.0,0.0,7.578432600246742,0.2601059996522963,0.0027094374963780865
missed19.mp4,3.533333333333333,106,8.697480000089854,0.08205169811405523,8.044225099496543,0.07588891603298625,0.019192100502550602,0.00018105755191085473,0.3234886000864208,0.0030517792460983094,0.011499399319291115,0.00010848489923859542,0.0,0.0,8.398405199404806,0.2990748006850481,0.0028214603838212084
missed2.mp4,3.2666666666666666,98,7.980142500018701,0.08143002551039491,7.447673500748351,0.07599666837498317,0.016974898986518383,0.0001732132549644733,0.22541780141182244,0.0023001816470594127,0.004855200415477157,4.954286138241996e-05,0.0,0.0,7.694921401562169,0.28522109845653176,0.002910419372005426
missed20.mp4,2.3666666666666667,71,5.757877400144935,0.08109686479077373,5.318933499511331,0.07491455633114551,0.012254098895937204,0.00017259294219629866,0.21544630033895373,0.003034454934351461,0.004868599819019437,6.857182843689347e-05,0.0,0.0,5.551502498565242,0.20637490157969296,0.0029066887546435626
missed21.mp4,3.6,108,8.816804199945182,0.08163707592541834,8.19280309905298,0.07585928795419426,0.019363499246537685,0.00017929165969016376,0.3065422000363469,0.0028383537040402493,0.008058800594881177,7.461852402667757e-05,0.0,0.0,8.526767598930746,0.2900366010144353,0.0026855240834669936
missed22.mp4,3.533333333333333,106,8.673467200016603,0.08182516226430757,8.048549597617239,0.07592971318506829,0.019257399020716548,0.00018167357566713726,0.3025877005420625,0.0028546009485100237,0.010712198680266738,0.00010105847811572394,0.0,0.0,8.381106895860285,0.2923603041563183,0.002758116076946399
missed23.mp4,3.7333333333333334,112,9.435568599961698,0.08424614821394373,8.717540701152757,0.07783518483172104,0.022675699554383755,0.00020246160316414067,0.3705540995579213,0.0033085187460528687,0.013782600639387965,0.00012305893428024968,0.0,0.0,9.12455310090445,0.31101549905724823,0.0027769240987254307
missed24.mp4,2.8,84,7.929661799920723,0.09440073571334194,7.37791619845666,0.08783233569591262,0.016969001153483987,0.000202011918493857,0.26310930005274713,0.0031322535720565135,0.007106901379302144,8.4605968801216e-05,0.0,0.0,7.665101401042193,0.26456039887852967,0.003149528558077734
missed25.mp4,3.1333333333333333,94,8.454621399985626,0.08994278085091093,7.849870099918917,0.08350925638211613,0.018851600121706724,0.00020054893746496516,0.2858804992865771,0.0030412819073040117,0.008730600588023663,9.28787296598262e-05,0.0,0.0,8.163332799915224,0.291288600070402,0.003098814894365979
missed26.mp4,3.5,105,9.233959599863738,0.08794247237965465,8.571257900679484,0.0816310276255189,0.020596099784597754,0.00019615333128188337,0.304987900191918,0.002904646668494457,0.010986600304022431,0.00010463428860973744,0.0,0.0,8.907828500960022,0.3261310989037156,0.0031060104657496725
missed27.mp4,3.7333333333333334,112,9.674775600200519,0.08638192500179034,8.955743898870423,0.07996199909705735,0.021749398903921247,0.000194191061642154,0.331584298517555,0.002960574093906741,0.010619899956509471,9.482053532597742e-05,0.0,0.0,9.31969749624841,0.3550781039521098,0.0031703402138581233
missed28.mp4,3.933333333333333,118,10.063671299954876,0.0852853499996176,9.369834999321029,0.0794053813501782,0.022183499997481704,0.00018799576269052293,0.32473040116019547,0.0027519525522050462,0.007412501145154238,6.281780631486642e-05,0.0,0.0,9.72416140162386,0.3395098983310163,0.0028772025282289516
missed29.mp4,3.9,117,9.57844250020571,0.08186702991628812,8.928670198656619,0.07631342050133862,0.020622700219973922,0.00017626239504251216,0.3088145009241998,0.0026394401788393147,0.009004600578919053,7.696239811041925e-05,0.0,0.0,9.267112000379711,0.31133049982599914,0.0026609444429572574
missed3.mp4,3.6333333333333333,109,8.999669699929655,0.08256577706357482,8.407415098510683,0.07713224861018975,0.01935199974104762,0.00017754128202795982,0.2442672997713089,0.002240984401571641,0.006405701627954841,5.8767904843622394e-05,0.0,0.0,8.677440099650994,0.32222960027866066,0.0029562348649418407
missed30.mp4,3.7333333333333334,112,9.128382100025192,0.08150341160736778,8.472500200616196,0.07564732321978747,0.019575699232518673,0.00017478302886177386,0.3093379004858434,0.0027619455400521736,0.007426799740642309,6.631071197002061e-05,0.0,0.0,8.8088406000752,0.3195414999499917,0.0028530491066963543
missed31.mp4,3.1666666666666665,95,7.761339099844918,0.08169830631415703,7.217748400988057,0.07597629895776903,0.01678219996392727,0.0001766547364623923,0.26025179983116686,0.0027394926298017564,0.006173099623993039,6.497999604203199e-05,0.0,0.0,7.500955500407144,0.2603835994377732,0.0027408799940818233
missed32.mp4,3.4,102,8.372522700112313,0.08208355588345405,7.768142600078136,0.07615826078507976,0.018128100084140897,0.00017772647141314605,0.29010170279070735,0.002844134341085366,0.010868798475712538,0.00010655684780110332,0.0,0.0,8.087241201428697,0.2852814986836165,0.0027968774380746717
missed33.mp4,3.4,102,8.235663599800318,0.08074179999804233,7.630887400824577,0.07481262157671154,0.018081999151036143,0.0001772745014807465,0.2860310007818043,0.002804225497860827,0.007423600181937218,7.278039394056096e-05,0.0,0.0,7.942424000939354,0.2932395988609642,0.0028748980280486683
missed34.mp4,3.3333333333333335,100,8.256938700098544,0.08256938700098544,7.667423299513757,0.07667423299513758,0.017712899949401617,0.00017712899949401617,0.28739339974708855,0.0028739339974708854,0.005760598927736282,5.760598927736282e-05,0.0,0.0,7.978290198137984,0.2786485019605607,0.0027864850196056066
missed4.mp4,2.7333333333333334,82,6.609961499925703,0.08060928658445979,6.191412800457329,0.07550503415191864,0.013504499336704612,0.00016468901630127574,0.1750623006373644,0.002134906105333712,0.0034978000912815332,4.2656098674165037e-05,0.0,0.0,6.383477400522679,0.22648409940302372,0.0027620012122319968
missed5.mp4,4.3,129,10.428777600172907,0.0808432372106427,9.775324899237603,0.07577771239719072,0.021439999109134078,0.00016620154348165951,0.27379999845288694,0.0021224806081619144,0.007211299380287528,5.590154558362425e-05,0.0,0.0,10.077776196179911,0.3510014039929956,0.002720941116224772
missed6.mp4,3.466666666666667,104,8.372399900108576,0.08050384519335169,7.845081300009042,0.07543347403854848,0.017877601087093353,0.00017190001045282071,0.22330439928919077,0.002147157685472988,0.004246299620717764,4.082980404536311e-05,0.0,0.0,8.090509600006044,0.2818903001025319,0.0027104836548320376
missed7.mp4,3.4,102,8.33927770005539,0.08175762451034696,7.837975397706032,0.07684289605594148,0.018804299645125866,0.000184355878873783,0.19793330156244338,0.0019405225643376802,0.006142499390989542,6.022058226460335e-05,0.0,0.0,8.06085549830459,0.2784222017508,0.002729629428929412
